521	276	78	153
522	276	66	155
521	279	66	152
517	280	67	151
511	281	71	151
507	280	76	151
504	280	78	151
505	279	76	152
505	281	76	151
505	282	75	149
505	283	74	148
504	284	71	147
501	286	72	145
500	286	71	146
500	286	71	146
500	285	68	148
501	285	66	149
500	284	69	153
500	283	71	155
507	281	75	158
522	278	83	156
515	276	82	159
503	276	82	161
501	275	90	159
499	275	97	163
498	273	105	165
598	276	81	151
653	277	67	149
649	277	65	150
640	276	70	151
621	275	82	150
501	276	75	153
499	278	68	155
510	286	58	142
511	283	58	148
513	292	56	137
511	288	55	139
511	293	56	136
510	293	55	138
508	293	57	136
506	294	58	136
504	294	60	136
502	295	63	134
499	294	67	134
498	291	68	136
498	291	71	136
498	293	71	134
497	295	68	132
498	298	66	129
498	300	64	127
498	300	62	127
500	302	57	126
500	300	60	129
500	301	58	126
501	301	57	129
503	300	56	127
504	301	56	126
507	300	57	125
509	294	56	132
509	287	58	143
507	284	66	146
506	282	84	148
506	277	92	148
504	271	99	152
507	268	94	154
509	265	90	157
509	263	86	157
510	259	84	161
509	253	83	168
508	253	80	169
500	254	85	168
498	263	83	162
489	263	86	162
485	281	83	144
467	290	97	135
459	288	104	137
454	286	107	141
499	291	61	133
506	291	51	130
506	291	51	126
505	291	51	125
504	291	53	123
503	292	55	121
501	293	57	121
501	294	60	118
502	294	61	118
503	293	60	118
505	294	60	116
509	293	59	115
512	291	69	116
513	288	74	121
517	286	67	123
520	282	60	126
536	254	76	153
537	244	91	170
534	241	98	175
535	240	99	178
534	236	100	183
531	236	102	183
528	239	96	177
524	243	91	173
516	239	91	175
508	239	86	176
373	270	89	157
359	269	100	159
357	269	102	157
357	269	101	158
354	270	102	159
355	268	98	161
354	267	95	162
355	266	92	162
352	265	90	163
343	264	96	161
326	263	103	162
322	262	105	163
318	263	106	163
322	260	107	164
321	260	109	163
326	260	110	160
335	258	102	159
338	259	103	158
322	262	114	157
320	260	118	161
319	261	118	160
321	260	114	162
325	261	98	163
327	261	86	162
333	261	79	164
332	261	76	164
328	261	74	164
330	261	70	163
330	261	73	162
328	261	78	163
322	261	88	162
319	261	96	162
322	261	105	163
332	258	110	165
353	254	100	167
379	246	100	168
391	244	101	170
404	239	102	169
421	235	106	168
431	235	97	169
424	243	79	171
412	249	88	169
403	256	90	174
494	245	107	190
493	249	118	186
507	245	118	186
513	243	117	187
